Date,Symbol,Underlying Close Price (A),Underlying Previous Day Close Price (B),Underlying Log Returns (C) = LN(A/B),Previous Day Underlying Volatility (D),Current Day Underlying Daily Volatility (E) = Sqrt(0.995*D*D + 0.005*C*C),Underlying Annualised Volatility (F) = E*Sqrt(365)
10-Feb-22,511601,10.51,11.13,-0.0573,0.0375,0.0376,0.7183
10-Feb-22,511609,20.9,19.7,0.0591,0.0228,0.0231,0.4413
10-Feb-22,511628,172,167.7,0.0253,0.0424,0.0423,0.8081
10-Feb-22,511654,18.4,18.55,-0.0081,0.0341,0.0341,0.6515
10-Feb-22,511658,91.95,92.45,-0.0054,0.0289,0.0288,0.5502
10-Feb-22,511672,39.2,38.6,0.0154,0.0362,0.0362,0.6916
10-Feb-22,511688,6.48,6.48,0,0.0171,0.0171,0.3267
10-Feb-22,511692,46.15,45.95,0.0043,0.024,0.024,0.4585
10-Feb-22,511696,126.95,128.15,-0.0094,0.0222,0.0221,0.4222
10-Feb-22,511700,2.56,2.44,0.048,0.0139,0.0142,0.2713
10-Feb-22,511702,26.3,25.6,0.027,0.0272,0.0272,0.5197
10-Feb-22,511710,3.3,3.26,0.0122,0.0239,0.0238,0.4547
10-Feb-22,511712,21.2,21.1,0.0047,0.0347,0.0346,0.661
10-Feb-22,511714,33.7,33.7,0,0.0253,0.0252,0.4814
10-Feb-22,511724,132.2,132.9,-0.0053,0.0435,0.0434,0.8292
10-Feb-22,511728,18.05,19,-0.0513,0.0315,0.0317,0.6056
10-Feb-22,511736,4.68,4.92,-0.05,0.0379,0.038,0.726
10-Feb-22,511738,29.25,29.25,0,0.0193,0.0193,0.3687
10-Feb-22,511754,201.4,167.85,0.1822,0.0355,0.0377,0.7203
10-Feb-22,511758,25.8,25.8,0,0.0288,0.0287,0.5483
10-Feb-22,511764,15.25,16.35,-0.0696,0.044,0.0441,0.8425
10-Feb-22,511768,178.8,186.15,-0.0403,0.0377,0.0377,0.7203
10-Feb-22,512008,105,105,0,0.0114,0.0114,0.2178
10-Feb-22,512014,4.64,4.64,0,0.0143,0.0143,0.2732
10-Feb-22,512018,2,2.1,-0.0488,0.0475,0.0475,0.9075
10-Feb-22,512020,3580.05,3593.6,-0.0038,0.0353,0.0352,0.6725
10-Feb-22,512022,244.45,244.45,0,0,0,0
10-Feb-22,512024,26.25,26.25,0,0.0038,0.0038,0.0726
10-Feb-22,512025,76,76,0,0,0,0
10-Feb-22,512026,1.7,1.7,0,0.043,0.0429,0.8196
10-Feb-22,512036,27.1,28.5,-0.0504,0.0145,0.0149,0.2847
10-Feb-22,512047,3.46,3.64,-0.0507,0.0364,0.0365,0.6973
10-Feb-22,512048,5.21,4.97,0.0472,0.0321,0.0322,0.6152
10-Feb-22,512062,9.99,9.99,0,0,0,0
10-Feb-22,512064,91.85,96.65,-0.0509,0.0679,0.0678,1.2953
10-Feb-22,512065,4,4,0,0,0,0
10-Feb-22,512068,30.95,31.05,-0.0032,0.0387,0.0386,0.7375
10-Feb-22,512093,2.66,2.79,-0.0477,0.038,0.0381,0.7279
10-Feb-22,512099,19.65,19.65,0,0.0009,0.0009,0.0172
10-Feb-22,512101,17.4,17.4,0,0,0,0
10-Feb-22,512103,68.55,68.55,0,0.0292,0.0292,0.5579
10-Feb-22,512109,12.39,12.15,0.0196,0.006,0.0061,0.1165
10-Feb-22,512117,3.67,3.67,0,0,0,0
10-Feb-22,512165,117.6,116.55,0.009,0.0312,0.0312,0.5961
10-Feb-22,512169,8.12,8.54,-0.0504,0.025,0.0252,0.4814
10-Feb-22,512175,12.04,12.71,-0.0542,0.0454,0.0455,0.8693
10-Feb-22,512197,4.38,4.61,-0.0512,0.0251,0.0252,0.4814
10-Feb-22,512213,15.5,15.5,0,0,0,0
10-Feb-22,512215,40.05,40.05,0,0.0192,0.0191,0.3649
10-Feb-22,512217,10.29,10.02,0.0266,0.041,0.0409,0.7814
10-Feb-22,512229,169.4,172.85,-0.0202,0.0176,0.0176,0.3362
10-Feb-22,512247,8.28,8.59,-0.0368,0.0359,0.0359,0.6859
10-Feb-22,512257,6.39,6.57,-0.0278,0.0454,0.0453,0.8655
10-Feb-22,512261,3,3,0,0,0,0
10-Feb-22,512267,13.69,13.6,0.0066,0.0395,0.0394,0.7527
10-Feb-22,512271,110.75,110.75,0,0.0004,0.0004,0.0076
10-Feb-22,512277,20.05,20.05,0,0,0,0
10-Feb-22,512279,11.97,11.97,0,0.0241,0.0241,0.4604
10-Feb-22,512297,37.8,37.8,0,0.0233,0.0232,0.4432
10-Feb-22,512329,528.5,545,-0.0307,0.0322,0.0322,0.6152
10-Feb-22,512341,0.37,0.37,0,0,0,0
10-Feb-22,512344,8.4,8.26,0.0168,0.037,0.0369,0.705
10-Feb-22,512345,17.65,17.65,0,0,0,0
10-Feb-22,512359,1.1,1.05,0.0465,0.1418,0.1415,2.7034
10-Feb-22,512367,11.52,11.52,0,0.003,0.003,0.0573
10-Feb-22,512377,3.03,3.03,0,0,0,0
10-Feb-22,512379,7.58,7.22,0.0487,0.035,0.035,0.6687
10-Feb-22,512381,124,124,0,0.035,0.0349,0.6668
10-Feb-22,512393,109.15,113.9,-0.0426,0.0419,0.0419,0.8005
10-Feb-22,512399,41.2,42.4,-0.0287,0.0357,0.0357,0.682
10-Feb-22,512408,10.05,10.05,0,0,0,0
10-Feb-22,512415,3.1,3.1,0,0,0,0
10-Feb-22,512425,446.1,478.1,-0.0693,0.0372,0.0374,0.7145
10-Feb-22,512437,836.65,797.5,0.0479,0.0343,0.0344,0.6572
10-Feb-22,512443,10.1,10.1,0,0.004,0.004,0.0764
10-Feb-22,512453,978.25,1000.35,-0.0223,0.0371,0.037,0.7069
10-Feb-22,512455,131.65,127.85,0.0293,0.0363,0.0363,0.6935
10-Feb-22,512463,8.83,9.21,-0.0421,0.0347,0.0347,0.6629
10-Feb-22,512477,110.9,113,-0.0188,0.0315,0.0315,0.6018
10-Feb-22,512479,121.25,115.5,0.0486,0.0137,0.0141,0.2694
10-Feb-22,512481,7.05,6.9,0.0215,0.0318,0.0317,0.6056
10-Feb-22,512485,95.85,100.85,-0.0508,0.0254,0.0256,0.4891
10-Feb-22,512489,95.7,100.7,-0.0509,0.0349,0.035,0.6687
10-Feb-22,512493,104.65,110.15,-0.0512,0.0364,0.0365,0.6973
10-Feb-22,512499,0.84,0.83,0.012,0.0082,0.0082,0.1567
10-Feb-22,512511,1,1,0,0,0,0
10-Feb-22,512527,1029.8,1029.5,0.0003,0.0312,0.0311,0.5942
10-Feb-22,512587,36.75,36.75,0,0.0171,0.017,0.3248
10-Feb-22,512589,16.9,16.1,0.0485,0.0357,0.0357,0.682
10-Feb-22,512591,1.98,1.98,0,0.0075,0.0075,0.1433
10-Feb-22,512595,9.98,10.5,-0.0508,0.012,0.0125,0.2388
10-Feb-22,512600,9.63,9.18,0.0479,0.0063,0.0071,0.1356
10-Feb-22,512604,7.06,6.74,0.0464,0.0558,0.0558,1.0661
10-Feb-22,512618,6.45,6.78,-0.0499,0.0337,0.0338,0.6457
10-Feb-22,512624,4.14,4.33,-0.0449,0.0334,0.0335,0.64
10-Feb-22,512634,48.9,51.4,-0.0499,0.0325,0.0326,0.6228
10-Feb-22,513005,24.75,25.85,-0.0435,0.0352,0.0353,0.6744
10-Feb-22,513039,3.16,3.16,0,0,0,0
10-Feb-22,513043,42.7,38.85,0.0945,0.0382,0.0387,0.7394
10-Feb-22,513059,16.5,16.55,-0.003,0.0376,0.0375,0.7164
10-Feb-22,513063,20.95,21,-0.0024,0.035,0.0349,0.6668
10-Feb-22,513117,7.6,7.77,-0.0221,0.0356,0.0355,0.6782
10-Feb-22,513119,11.81,11.81,0,0.0229,0.0228,0.4356
10-Feb-22,513149,133.2,133.2,0,0.0383,0.0382,0.7298
10-Feb-22,513173,37.7,39.4,-0.0441,0.0333,0.0334,0.6381
10-Feb-22,513252,459,484,-0.053,0.0313,0.0315,0.6018
10-Feb-22,513295,1.98,1.95,0.0153,0.0311,0.0311,0.5942
10-Feb-22,513303,13.67,13.02,0.0487,0.0361,0.0362,0.6916
10-Feb-22,513305,5.44,5.69,-0.0449,0.0395,0.0395,0.7546
10-Feb-22,513307,50.4,48,0.0488,0.0322,0.0323,0.6171
10-Feb-22,513309,20.2,21.15,-0.046,0.0457,0.0457,0.8731
10-Feb-22,513353,124.65,122.95,0.0137,0.0279,0.0279,0.533
10-Feb-22,513361,4.29,4.51,-0.05,0.0381,0.0382,0.7298
10-Feb-22,513369,53.8,53.15,0.0122,0.0349,0.0349,0.6668
10-Feb-22,513397,8.74,9.2,-0.0513,0.0261,0.0263,0.5025
10-Feb-22,513401,21.7,21.35,0.0163,0.0314,0.0314,0.5999
10-Feb-22,513403,3.42,3.42,0,0.0253,0.0252,0.4814
10-Feb-22,513418,6.72,6.94,-0.0322,0.0308,0.0308,0.5884
10-Feb-22,513430,72,68.6,0.0484,0.0297,0.0299,0.5712
10-Feb-22,513452,13.12,12.5,0.0484,0.0312,0.0313,0.598
10-Feb-22,513456,35.9,36.45,-0.0152,0.0321,0.0321,0.6133
10-Feb-22,513460,10.12,10.65,-0.051,0.0335,0.0336,0.6419
10-Feb-22,513472,53.1,50.2,0.0562,0.0374,0.0375,0.7164
10-Feb-22,513488,27,27.55,-0.0202,0.0392,0.0391,0.747
10-Feb-22,513496,12.8,12.8,0,0.0026,0.0026,0.0497
10-Feb-22,513498,20.55,20.55,0,0.0311,0.031,0.5923
10-Feb-22,513502,5.88,6.17,-0.0481,0.0356,0.0356,0.6801
10-Feb-22,513507,77.55,77.55,0,0.0306,0.0305,0.5827
10-Feb-22,513511,143.8,143.75,0.0003,0.0377,0.0376,0.7183
10-Feb-22,513513,11.74,11.94,-0.0169,0.0393,0.0392,0.7489
10-Feb-22,513515,3.13,3.2,-0.0221,0.0457,0.0456,0.8712
10-Feb-22,513528,4.3,4.25,0.0117,0.0308,0.0308,0.5884
10-Feb-22,513532,100.9,105.6,-0.0455,0.0396,0.0396,0.7566
10-Feb-22,513536,22.5,23.15,-0.0285,0.0307,0.0307,0.5865
10-Feb-22,513540,9.33,8.9,0.0472,0.0237,0.0239,0.4566
10-Feb-22,513548,70,68.5,0.0217,0.0286,0.0285,0.5445
10-Feb-22,513642,52.25,50.05,0.043,0.0327,0.0327,0.6247
10-Feb-22,513687,11.02,10.99,0.0027,0.0338,0.0337,0.6438
10-Feb-22,513693,55.95,56.7,-0.0133,0.0393,0.0392,0.7489
10-Feb-22,513699,26.25,27.55,-0.0483,0.0325,0.0326,0.6228
10-Feb-22,513709,99.65,101.1,-0.0144,0.0345,0.0344,0.6572
10-Feb-22,513713,19.75,17.96,0.095,0.0467,0.047,0.8979
10-Feb-22,513721,32.75,31.9,0.0263,0.0229,0.0229,0.4375
10-Feb-22,514010,7.22,7.59,-0.05,0.0353,0.0353,0.6744
10-Feb-22,514028,22.3,21.25,0.0482,0.0289,0.0291,0.556
10-Feb-22,514030,286.9,297.7,-0.037,0.0411,0.0411,0.7852
10-Feb-22,514036,1578.5,1589.95,-0.0072,0.0393,0.0392,0.7489
10-Feb-22,514060,13.71,13.71,0,0.0017,0.0017,0.0325
10-Feb-22,514087,169.9,167,0.0172,0.0367,0.0366,0.6992
10-Feb-22,514113,40.85,42.95,-0.0501,0.0379,0.038,0.726
10-Feb-22,514128,12.3,12.9,-0.0476,0.0267,0.0268,0.512
10-Feb-22,514138,359.65,365,-0.0148,0.0321,0.032,0.6114
10-Feb-22,514140,22.25,22.05,0.009,0.0346,0.0346,0.661
10-Feb-22,514165,16,16.35,-0.0216,0.0386,0.0385,0.7355
10-Feb-22,514171,17.5,18,-0.0282,0.0333,0.0333,0.6362
10-Feb-22,514183,205.8,207.7,-0.0092,0.0286,0.0286,0.5464
10-Feb-22,514197,31.5,30.05,0.0471,0.0323,0.0324,0.619
10-Feb-22,514215,291.05,277.2,0.0488,0.0373,0.0373,0.7126
10-Feb-22,514223,11.05,11.55,-0.0443,0.0448,0.0448,0.8559
10-Feb-22,514236,0.1,0.1,0,0,0,0
10-Feb-22,514238,679.9,649.9,0.0451,0.0257,0.0258,0.4929
10-Feb-22,514240,4.84,4.81,0.0062,0.0328,0.0327,0.6247
10-Feb-22,514248,29.75,29.6,0.0051,0.0295,0.0294,0.5617
10-Feb-22,514260,1.8,1.8,0,0.0061,0.0061,0.1165
10-Feb-22,514264,12.89,12.89,0,0.045,0.0449,0.8578
10-Feb-22,514266,63.5,65.8,-0.0356,0.0354,0.0354,0.6763
10-Feb-22,514272,42.45,43.35,-0.021,0.0358,0.0357,0.682
10-Feb-22,514280,105.5,103,0.024,0.035,0.0349,0.6668
10-Feb-22,514302,153.9,143.25,0.0717,0.0365,0.0367,0.7012
10-Feb-22,514312,10.79,10.94,-0.0138,0.0292,0.0292,0.5579
10-Feb-22,514316,243.25,231.7,0.0486,0.1465,0.1461,2.7912
10-Feb-22,514318,15.55,15.55,0,0.0184,0.0183,0.3496
10-Feb-22,514322,51,51.65,-0.0127,0.0413,0.0412,0.7871
10-Feb-22,514326,11.41,11.98,-0.0487,0,0.0034,0.065
10-Feb-22,514330,23.65,21.5,0.0953,0.0309,0.0316,0.6037
10-Feb-22,514332,25.5,25.2,0.0118,0.0271,0.027,0.5158
10-Feb-22,514336,9.33,9.33,0,0.008,0.0079,0.1509
10-Feb-22,514358,41.25,42.6,-0.0322,0.0352,0.0352,0.6725
10-Feb-22,514360,32.45,34,-0.0467,0.0379,0.0379,0.7241
10-Feb-22,514394,32,31.95,0.0016,0.0319,0.0318,0.6075
10-Feb-22,514400,14.25,14.48,-0.016,0.0387,0.0386,0.7375
10-Feb-22,514402,12.1,12.1,0,0.0185,0.0185,0.3534
10-Feb-22,514412,23.55,23.55,0,0.0342,0.0341,0.6515
10-Feb-22,514428,322.25,328.95,-0.0206,0.0374,0.0373,0.7126
10-Feb-22,514442,26.85,26.5,0.0131,0.0381,0.038,0.726
10-Feb-22,514448,1366.75,1412.95,-0.0332,0.0382,0.0381,0.7279
10-Feb-22,514454,21.85,21.85,0,0.0338,0.0337,0.6438
10-Feb-22,514460,7.14,7.51,-0.0505,0.0294,0.0295,0.5636
10-Feb-22,514470,79.95,80.95,-0.0124,0.0345,0.0344,0.6572
10-Feb-22,514482,4.65,4.43,0.0485,0.0109,0.0114,0.2178
10-Feb-22,514484,8.5,8.5,0,0.0252,0.0251,0.4795
10-Feb-22,515008,59,62,-0.0496,0.0259,0.026,0.4967
10-Feb-22,515043,88.4,88.5,-0.0011,0.0325,0.0324,0.619
10-Feb-22,515059,30.85,30.4,0.0147,0.034,0.0339,0.6477
10-Feb-22,515127,7.14,7.51,-0.0505,0.036,0.0361,0.6897
10-Feb-22,515147,40.5,42.3,-0.0435,0.0317,0.0318,0.6075
10-Feb-22,516003,158.4,155.65,0.0175,0.0403,0.0402,0.768
10-Feb-22,516030,81.75,80.6,0.0142,0.03,0.0299,0.5712
10-Feb-22,516032,10.45,10.45,0,0.0254,0.0253,0.4834
10-Feb-22,516062,11.64,12.25,-0.0511,0.0412,0.0413,0.789
10-Feb-22,516078,24.7,23.95,0.0308,0.0331,0.0331,0.6324
10-Feb-22,516096,86.6,89,-0.0273,0.0355,0.0354,0.6763
10-Feb-22,516106,8.35,8.22,0.0157,0.0366,0.0365,0.6973
10-Feb-22,516108,151.6,154.4,-0.0183,0.0346,0.0345,0.6591
10-Feb-22,516110,26.4,26.1,0.0114,0.035,0.035,0.6687
10-Feb-22,517035,443.7,467.05,-0.0513,0.0418,0.0419,0.8005
10-Feb-22,517044,19.8,19.8,0,0.0291,0.029,0.554
10-Feb-22,517063,46.55,47.05,-0.0107,0.0416,0.0415,0.7929
10-Feb-22,517077,24.7,24.7,0,0.0172,0.0172,0.3286
10-Feb-22,517096,22.05,22.05,0,0.0428,0.0427,0.8158
10-Feb-22,517119,20.2,20.3,-0.0049,0.0396,0.0395,0.7546
10-Feb-22,517166,73.05,76.85,-0.0507,0.0379,0.0379,0.7241
10-Feb-22,517172,12,12,0,0,0,0
10-Feb-22,517201,70.95,70.95,0,0.0337,0.0336,0.6419
10-Feb-22,517236,134.25,140.55,-0.0459,0.0416,0.0416,0.7948
10-Feb-22,517238,156,154.6,0.009,0.035,0.035,0.6687
10-Feb-22,517246,27,26.9,0.0037,0.0332,0.0332,0.6343
10-Feb-22,517258,34.95,35.1,-0.0043,0.0359,0.0358,0.684
10-Feb-22,517264,93.5,95.65,-0.0227,0.036,0.0359,0.6859
10-Feb-22,517288,44,44.8,-0.018,0.0386,0.0385,0.7355
10-Feb-22,517370,49,49,0,0.0353,0.0352,0.6725
10-Feb-22,517372,118.8,120,-0.0101,0.0314,0.0313,0.598
10-Feb-22,517397,41.75,40.65,0.0267,0.0346,0.0346,0.661
10-Feb-22,517415,19,20,-0.0513,0.0391,0.0392,0.7489
10-Feb-22,517417,262.25,272.25,-0.0374,0.0286,0.0286,0.5464
10-Feb-22,517437,180.45,189.9,-0.051,0.0326,0.0328,0.6266
10-Feb-22,517449,213.75,219.65,-0.0272,0.0245,0.0245,0.4681
10-Feb-22,517477,177.25,180.9,-0.0204,0.0287,0.0287,0.5483
10-Feb-22,517494,26.3,26.3,0,0.0427,0.0426,0.8139
10-Feb-22,517500,427.8,425.15,0.0062,0.0318,0.0317,0.6056
10-Feb-22,517514,26.8,26.45,0.0131,0.0359,0.0358,0.684
10-Feb-22,517546,8.17,7.79,0.0476,0.0318,0.0319,0.6094
10-Feb-22,517548,6.71,7.06,-0.0508,0.0376,0.0377,0.7203
10-Feb-22,517554,18,18.7,-0.0382,0.0413,0.0413,0.789
10-Feb-22,518011,183.95,184.95,-0.0054,0.0314,0.0313,0.598
10-Feb-22,518075,116.15,115,0.01,0.0348,0.0347,0.6629
10-Feb-22,519003,261.45,249,0.0488,0.0388,0.0389,0.7432
10-Feb-22,519014,3.43,3.27,0.0478,0.0112,0.0116,0.2216
10-Feb-22,519031,44,44,0,0.0229,0.0228,0.4356
10-Feb-22,519064,43.5,41.45,0.0483,0.0281,0.0283,0.5407
10-Feb-22,519097,34.75,33.3,0.0426,0.0311,0.0311,0.5942
10-Feb-22,519152,1800,1800,0,0.0276,0.0275,0.5254
10-Feb-22,519174,13,12.97,0.0023,0.0351,0.035,0.6687
10-Feb-22,519191,15.15,15.25,-0.0066,0.0392,0.0391,0.747
10-Feb-22,519216,284.45,278,0.0229,0.0421,0.0421,0.8043
10-Feb-22,519230,3.85,3.9,-0.0129,0.0332,0.0331,0.6324
10-Feb-22,519234,29.4,30,-0.0202,0.032,0.0319,0.6094
10-Feb-22,519242,32,31.5,0.0157,0.024,0.024,0.4585
10-Feb-22,519262,36.3,36.25,0.0014,0.0311,0.031,0.5923
10-Feb-22,519285,7.52,7.53,-0.0013,0.0364,0.0363,0.6935
10-Feb-22,519287,9.9,9.83,0.0071,0.0367,0.0366,0.6992
10-Feb-22,519295,298.45,295.85,0.0087,0.0347,0.0346,0.661
10-Feb-22,519299,7.98,8.35,-0.0453,0.0347,0.0347,0.6629
10-Feb-22,519319,6.02,5.76,0.0441,0.0317,0.0318,0.6075
10-Feb-22,519331,44.35,45.3,-0.0212,0.0253,0.0252,0.4814
10-Feb-22,519353,3.85,3.85,0,0.0229,0.0228,0.4356
10-Feb-22,519359,58.25,58.65,-0.0068,0.037,0.0369,0.705
10-Feb-22,519367,107.3,112.9,-0.0509,0.0521,0.0521,0.9954
10-Feb-22,519397,63.35,65.5,-0.0334,0.0992,0.0989,1.8895
10-Feb-22,519413,18.9,18.9,0,0.0241,0.024,0.4585
10-Feb-22,519415,19.05,19.05,0,0.0091,0.0091,0.1739
10-Feb-22,519421,2200.8,2205,-0.0019,0.0198,0.0198,0.3783
10-Feb-22,519439,7.66,7.66,0,0.0093,0.0093,0.1777
10-Feb-22,519455,48.85,48.9,-0.001,0.0366,0.0365,0.6973
10-Feb-22,519457,38.05,38.65,-0.0156,0.0427,0.0426,0.8139
10-Feb-22,519471,26.95,25.7,0.0475,0.0134,0.0138,0.2636
10-Feb-22,519475,143,141,0.0141,0.0374,0.0373,0.7126
10-Feb-22,519477,76.7,79,-0.0295,0.0313,0.0313,0.598
10-Feb-22,519483,30.5,31.95,-0.0464,0.0368,0.0368,0.7031
10-Feb-22,519500,7,6.8,0.029,0.0337,0.0336,0.6419
10-Feb-22,519506,3.9,3.9,0,0.0141,0.0141,0.2694
10-Feb-22,519532,20.75,20.85,-0.0048,0.0461,0.046,0.8788
10-Feb-22,519566,214.25,225,-0.049,0.0371,0.0372,0.7107
10-Feb-22,519604,8.65,8.68,-0.0035,0.0247,0.0247,0.4719
10-Feb-22,519606,25.29,25.29,0,0.0242,0.0241,0.4604
10-Feb-22,519612,21.7,21.05,0.0304,0.037,0.037,0.7069
10-Feb-22,520073,611,601.6,0.0155,0.0385,0.0384,0.7336
10-Feb-22,520075,158.05,160.75,-0.0169,0.0292,0.0292,0.5579
10-Feb-22,520081,62.7,62.7,0,0.0046,0.0046,0.0879
10-Feb-22,520121,7.94,8.35,-0.0503,0.0236,0.0238,0.4547
10-Feb-22,520123,83,85,-0.0238,0.0388,0.0387,0.7394
10-Feb-22,520127,9.5,10,-0.0513,0.0411,0.0412,0.7871
10-Feb-22,520131,17.95,17.95,0,0.0227,0.0227,0.4337
10-Feb-22,520141,10.85,11.42,-0.0512,0.034,0.0341,0.6515
10-Feb-22,520155,13.26,13,0.0198,0.0419,0.0418,0.7986
10-Feb-22,521048,47.8,47.9,-0.0021,0.0337,0.0337,0.6438
10-Feb-22,521054,5.17,5.17,0,0.03,0.0299,0.5712
10-Feb-22,521068,41.7,43.25,-0.0365,0.0255,0.0256,0.4891
10-Feb-22,521080,7.22,7.6,-0.0513,0.0379,0.0379,0.7241
10-Feb-22,521097,174.75,173.7,0.006,0.0354,0.0353,0.6744
10-Feb-22,521105,36.9,37.25,-0.0094,0.0409,0.0408,0.7795
10-Feb-22,521113,47.75,45.5,0.0483,0.0396,0.0396,0.7566
10-Feb-22,521131,16.5,17.15,-0.0386,0.0348,0.0348,0.6649
10-Feb-22,521133,2.83,2.7,0.047,0.0116,0.012,0.2293
10-Feb-22,521137,2.44,2.44,0,0.0036,0.0036,0.0688
10-Feb-22,521141,18.35,18.7,-0.0189,0.0349,0.0348,0.6649
10-Feb-22,521151,32,32.95,-0.0293,0.0351,0.0351,0.6706
10-Feb-22,521161,73.05,72.6,0.0062,0.0254,0.0253,0.4834
10-Feb-22,521178,42.25,41.65,0.0143,0.0314,0.0313,0.598
10-Feb-22,521188,14,14.7,-0.0488,0.0331,0.0332,0.6343
10-Feb-22,521206,3.23,3.4,-0.0513,0.0391,0.0392,0.7489
10-Feb-22,521216,91.9,92.85,-0.0103,0.0414,0.0413,0.789
10-Feb-22,521222,32.5,32.5,0,0.026,0.0259,0.4948
10-Feb-22,521226,16.05,15.3,0.0479,0.0349,0.0349,0.6668
10-Feb-22,521228,3.95,3.94,0.0025,0.0349,0.0348,0.6649
10-Feb-22,521232,20.6,19.65,0.0472,0.0234,0.0235,0.449
10-Feb-22,521234,60.3,66.95,-0.1046,0.036,0.0367,0.7012
10-Feb-22,521240,263.9,268.4,-0.0169,0.0335,0.0334,0.6381
10-Feb-22,521242,24,25.7,-0.0684,0.0235,0.024,0.4585
10-Feb-22,522001,20,20,0,0.042,0.0419,0.8005
10-Feb-22,522004,46.95,47,-0.0011,0.0331,0.0331,0.6324
10-Feb-22,522005,71.45,70.5,0.0134,0.0455,0.0454,0.8674
10-Feb-22,522017,138.5,137.1,0.0102,0.0325,0.0324,0.619
10-Feb-22,522027,26.85,26.85,0,0.0292,0.0291,0.556
10-Feb-22,522091,97.4,94.5,0.0302,0.0389,0.0389,0.7432
10-Feb-22,522101,51.3,50.15,0.0227,0.0374,0.0373,0.7126
10-Feb-22,522105,35.9,37.45,-0.0423,0.0389,0.0389,0.7432
10-Feb-22,522122,1125.15,1113.25,0.0106,0.0199,0.0199,0.3802
10-Feb-22,522152,50.55,52.5,-0.0379,0.0438,0.0437,0.8349
10-Feb-22,522165,109,113.7,-0.0422,0.0351,0.0351,0.6706
10-Feb-22,522183,147.75,149.25,-0.0101,0.0393,0.0392,0.7489
10-Feb-22,522195,287.3,290,-0.0094,0.027,0.0269,0.5139
10-Feb-22,522207,145.65,153.3,-0.0512,0.0403,0.0404,0.7718
10-Feb-22,522209,5.43,5.71,-0.0503,0.0393,0.0394,0.7527
10-Feb-22,522229,124.6,131.15,-0.0512,0,0.0036,0.0688
10-Feb-22,522231,41.2,40.6,0.0147,0.0381,0.0381,0.7279
10-Feb-22,522237,19,20,-0.0513,0.0292,0.0294,0.5617
10-Feb-22,522245,20.9,21.1,-0.0095,0.0231,0.023,0.4394
10-Feb-22,522251,129.8,128.05,0.0136,0.0434,0.0433,0.8272
10-Feb-22,522257,34.65,34.7,-0.0014,0.0393,0.0392,0.7489
10-Feb-22,522267,78.45,71.35,0.0949,0.0367,0.0372,0.7107
10-Feb-22,522273,21.3,20.3,0.0481,0.032,0.0321,0.6133
10-Feb-22,522281,203.9,199.55,0.0216,0.0282,0.0281,0.5368
10-Feb-22,522289,30.65,32.25,-0.0509,0.0331,0.0332,0.6343
10-Feb-22,522292,47.45,48.05,-0.0126,0.0255,0.0255,0.4872
10-Feb-22,522294,112.25,110.4,0.0166,0.033,0.0329,0.6286
10-Feb-22,522650,334.7,347,-0.0361,0.0335,0.0335,0.64
10-Feb-22,523007,130.2,133.75,-0.0269,0.0434,0.0433,0.8272
10-Feb-22,523019,44.65,41.6,0.0708,0.0474,0.0475,0.9075
10-Feb-22,523021,32.25,29.45,0.0908,0.0405,0.0409,0.7814
10-Feb-22,523023,82.75,79.2,0.0438,0.03,0.0301,0.5751
10-Feb-22,523054,830,792.05,0.0468,0.03,0.0302,0.577
10-Feb-22,523062,49.65,52.25,-0.051,0.0274,0.0276,0.5273
10-Feb-22,523100,374.7,384.5,-0.0258,0.0388,0.0387,0.7394
10-Feb-22,523105,149.9,149.9,0,0.0214,0.0214,0.4088
10-Feb-22,523113,11.3,11.86,-0.0484,0.0257,0.0258,0.4929
10-Feb-22,523116,579,565,0.0245,0.0359,0.0358,0.684
10-Feb-22,523120,86.85,92.3,-0.0609,0.0387,0.0388,0.7413
10-Feb-22,523144,68.8,69.5,-0.0101,0.0309,0.0308,0.5884
10-Feb-22,523151,7.99,7.7,0.037,0.0314,0.0315,0.6018
10-Feb-22,523160,978.2,995.3,-0.0173,0.0267,0.0267,0.5101
10-Feb-22,523164,6.41,6.58,-0.0262,0.0229,0.023,0.4394
10-Feb-22,523186,273.7,284.45,-0.0385,0.0273,0.0274,0.5235
10-Feb-22,523229,84.65,70.55,0.1822,0.029,0.0316,0.6037
10-Feb-22,523232,49.85,49.7,0.003,0.0376,0.0375,0.7164
10-Feb-22,523242,3.5,3.5,0,0.0196,0.0196,0.3745
10-Feb-22,523248,121.3,118.8,0.0208,0.0348,0.0348,0.6649
10-Feb-22,523277,1.34,1.28,0.0458,0.036,0.0361,0.6897
10-Feb-22,523289,19,20,-0.0513,0.0391,0.0392,0.7489
10-Feb-22,523315,2.04,2.04,0,0.0016,0.0016,0.0306
10-Feb-22,523329,782.1,819.15,-0.0463,0.0329,0.0329,0.6286
10-Feb-22,523343,10,10,0,0,0,0
10-Feb-22,523351,9.04,9.04,0,0.008,0.008,0.1528
10-Feb-22,523373,27.5,28.5,-0.0357,0.0339,0.034,0.6496
10-Feb-22,523411,359.05,342.95,0.0459,0.0388,0.0388,0.7413
10-Feb-22,523425,6.82,6.82,0,0.0265,0.0265,0.5063
10-Feb-22,523449,59.85,59.95,-0.0017,0.0391,0.039,0.7451
10-Feb-22,523465,29.1,29.85,-0.0254,0.0373,0.0372,0.7107
10-Feb-22,523475,114.6,117.65,-0.0263,0.0431,0.043,0.8215
